# TA_all_positions_ITRF00.csv
# All Telescope Array positions in WGS84/ITRF00
# ENU coordinates relative to CLF ground origin (ITRF00)
#   Origin: lat=39.296917698, lon=-112.908732386, h=1370.017 m
#
# outlier=1: flagged for review
# sigma_h, sigma_horizontal: estimated uncertainties (m)
#
category,site,name,latitude,longitude,h_itrf00,sigma_h,east_clf,north_clf,up_clf,sigma_horizontal,frame,source,outlier,notes
Surface Detector,TAx4 SD,TAx4_4112,39.006000,-112.707000,1395.360000,1.000000,17378.700000,-32384.800000,25.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.9m
Surface Detector,TAx4 SD,TAx4_4114,39.007000,-112.659000,1397.180000,1.000000,21513.800000,-32273.500000,27.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.8m
Surface Detector,TAx4 SD,TAx4_4115,39.007000,-112.635000,1394.200000,1.000000,23581.300000,-32273.500000,24.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.2m
Surface Detector,TAx4 SD,TAx4_4116,39.008000,-112.611000,1401.870000,1.000000,25648.800000,-32162.200000,31.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.2m
Surface Detector,TAx4 SD,TAx4_4117,39.008000,-112.588000,1407.860000,1.000000,27630.200000,-32162.200000,37.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.3m
Surface Detector,TAx4 SD,TAx4_4118,39.008000,-112.564000,1401.910000,1.000000,29697.800000,-32162.200000,31.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=7.2m
Surface Detector,TAx4 SD,TAx4_4207,39.314000,-112.912000,1372.060000,1.000000,-281.500000,1901.600000,2.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.0m
Surface Detector,TAx4 SD,TAx4_4208,39.024000,-112.804000,1412.210000,1.000000,9022.400000,-30381.100000,42.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.2m
Surface Detector,TAx4 SD,TAx4_4209,39.024000,-112.780000,1396.920000,1.000000,11089.900000,-30381.100000,26.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.3m
Surface Detector,TAx4 SD,TAx4_4210,39.024000,-112.756000,1390.560000,1.000000,13157.500000,-30381.100000,20.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.0m
Surface Detector,TAx4 SD,TAx4_4211,39.025000,-112.732000,1392.370000,1.000000,15225.000000,-30269.700000,22.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.6m
Surface Detector,TAx4 SD,TAx4_4212,39.025000,-112.708000,1393.370000,1.000000,17292.600000,-30269.700000,23.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.3m
Surface Detector,TAx4 SD,TAx4_4213,39.025000,-112.684000,1392.370000,1.000000,19360.100000,-30269.700000,22.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.4m
Surface Detector,TAx4 SD,TAx4_4214,39.023000,-112.660000,1389.230000,1.000000,21427.600000,-30492.400000,19.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.5m
Surface Detector,TAx4 SD,TAx4_4215,39.026000,-112.636000,1389.420000,1.000000,23495.200000,-30158.400000,19.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.7m
Surface Detector,TAx4 SD,TAx4_4216,39.026000,-112.612000,1395.600000,1.000000,25562.700000,-30158.400000,25.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.0m
Surface Detector,TAx4 SD,TAx4_4217,39.027000,-112.588000,1404.220000,1.000000,27630.200000,-30047.100000,34.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.5m
Surface Detector,TAx4 SD,TAx4_4218,39.027000,-112.564000,1401.860000,1.000000,29697.800000,-30047.100000,31.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TAx4 SD,TAx4_4219,39.027000,-112.540000,1405.920000,1.000000,31765.300000,-30047.100000,35.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.3m
Surface Detector,TAx4 SD,TAx4_4308,39.042000,-112.804000,1404.520000,1.000000,9022.400000,-28377.300000,34.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.8m
Surface Detector,TAx4 SD,TAx4_4309,39.043000,-112.780000,1389.570000,1.000000,11089.900000,-28266.000000,19.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.9m
Surface Detector,TAx4 SD,TAx4_4310,39.043000,-112.756000,1387.830000,1.000000,13157.500000,-28266.000000,17.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TAx4 SD,TAx4_4311,39.043000,-112.732000,1390.080000,1.000000,15225.000000,-28266.000000,20.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.8m
Surface Detector,TAx4 SD,TAx4_4312,39.044000,-112.708000,1390.880000,1.000000,17292.600000,-28154.700000,20.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.8m
Surface Detector,TAx4 SD,TAx4_4313,39.044000,-112.684000,1390.770000,1.000000,19360.100000,-28154.700000,20.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.9m
Surface Detector,TAx4 SD,TAx4_4314,39.045000,-112.660000,1387.360000,1.000000,21427.600000,-28043.300000,17.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.7m
Surface Detector,TAx4 SD,TAx4_4315,39.045000,-112.636000,1387.780000,1.000000,23495.200000,-28043.300000,17.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.0m
Surface Detector,TAx4 SD,TAx4_4317,39.045000,-112.588000,1404.800000,1.000000,27630.200000,-28043.300000,34.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.9m
Surface Detector,TAx4 SD,TAx4_4318,39.046000,-112.564000,1414.070000,1.000000,29697.800000,-27932.000000,44.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.9m
Surface Detector,TAx4 SD,TAx4_4319,39.046000,-112.540000,1422.960000,1.000000,31765.300000,-27932.000000,52.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.6m
Surface Detector,TAx4 SD,TAx4_4408,39.061000,-112.805000,1383.740000,1.000000,8936.300000,-26262.200000,13.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.5m
Surface Detector,TAx4 SD,TAx4_4409,39.062000,-112.781000,1383.000000,1.000000,11003.800000,-26150.900000,13.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TAx4 SD,TAx4_4410,39.062000,-112.757000,1384.470000,1.000000,13071.300000,-26150.900000,14.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.0m
Surface Detector,TAx4 SD,TAx4_4411,39.062000,-112.733000,1382.980000,1.000000,15138.900000,-26150.900000,13.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.0m
Surface Detector,TAx4 SD,TAx4_4412,39.063000,-112.709000,1385.440000,1.000000,17206.400000,-26039.600000,15.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.6m
Surface Detector,TAx4 SD,TAx4_4413,39.063000,-112.684000,1384.460000,1.000000,19360.100000,-26039.600000,14.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.0m
Surface Detector,TAx4 SD,TAx4_4414,39.063000,-112.661000,1383.850000,1.000000,21341.500000,-26039.600000,13.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TAx4 SD,TAx4_4415,39.064000,-112.637000,1390.970000,1.000000,23409.000000,-25928.300000,21.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=7.5m
Surface Detector,TAx4 SD,TAx4_4416,39.065000,-112.613000,1393.690000,1.000000,25476.500000,-25817.000000,23.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.5m
Surface Detector,TAx4 SD,TAx4_4417,39.064000,-112.588000,1401.800000,1.000000,27630.200000,-25928.300000,31.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.9m
Surface Detector,TAx4 SD,TAx4_4418,39.065000,-112.564000,1417.740000,1.000000,29697.800000,-25817.000000,47.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.7m
Surface Detector,TAx4 SD,TAx4_4419,39.065000,-112.540000,1441.600000,1.000000,31765.300000,-25817.000000,71.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.8m
Surface Detector,TAx4 SD,TAx4_4508,39.080000,-112.805000,1379.730000,1.000000,8936.300000,-24147.200000,9.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.8m
Surface Detector,TAx4 SD,TAx4_4509,39.080000,-112.781000,1379.100000,1.000000,11003.800000,-24147.200000,9.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.3m
Surface Detector,TAx4 SD,TAx4_4510,39.081000,-112.758000,1381.210000,1.000000,12985.200000,-24035.800000,11.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.9m
Surface Detector,TAx4 SD,TAx4_4511,39.081000,-112.733000,1381.090000,1.000000,15138.900000,-24035.800000,11.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.7m
Surface Detector,TAx4 SD,TAx4_4512,39.081000,-112.709000,1383.490000,1.000000,17206.400000,-24035.800000,13.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.7m
Surface Detector,TAx4 SD,TAx4_4513,39.082000,-112.685000,1380.000000,1.000000,19273.900000,-23924.500000,10.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.7m
Surface Detector,TAx4 SD,TAx4_4514,39.083000,-112.662000,1382.060000,1.000000,21255.300000,-23813.200000,12.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.6m
Surface Detector,TAx4 SD,TAx4_4515,39.082000,-112.637000,1381.370000,1.000000,23409.000000,-23924.500000,11.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.2m
Surface Detector,TAx4 SD,TAx4_4516,39.083000,-112.611000,1381.840000,1.000000,25648.800000,-23813.200000,11.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.0m
Surface Detector,TAx4 SD,TAx4_4517,39.083000,-112.589000,1395.710000,1.000000,27544.100000,-23813.200000,25.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.3m
Surface Detector,TAx4 SD,TAx4_4518,39.083000,-112.565000,1420.760000,1.000000,29611.600000,-23813.200000,50.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.0m
Surface Detector,TAx4 SD,TAx4_4519,39.084000,-112.540000,1458.460000,1.000000,31765.300000,-23701.900000,88.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=7.0m
Surface Detector,TAx4 SD,TAx4_4609,39.099000,-112.782000,1377.120000,1.000000,10917.700000,-22032.100000,7.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.7m
Surface Detector,TAx4 SD,TAx4_4610,39.099000,-112.754000,1379.270000,1.000000,13329.800000,-22032.100000,9.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.9m
Surface Detector,TAx4 SD,TAx4_4611,39.100000,-112.734000,1380.370000,1.000000,15052.700000,-21920.800000,10.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.9m
Surface Detector,TAx4 SD,TAx4_4612,39.100000,-112.709000,1380.300000,1.000000,17206.400000,-21920.800000,10.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.9m
Surface Detector,TAx4 SD,TAx4_4613,39.100000,-112.686000,1375.520000,1.000000,19187.800000,-21920.800000,5.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.9m
Surface Detector,TAx4 SD,TAx4_4614,39.100000,-112.662000,1379.250000,1.000000,21255.300000,-21920.800000,9.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.6m
Surface Detector,TAx4 SD,TAx4_4615,39.101000,-112.637000,1383.900000,1.000000,23409.000000,-21809.500000,13.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.0m
Surface Detector,TAx4 SD,TAx4_4616,39.104000,-112.611000,1382.600000,1.000000,25648.800000,-21475.500000,12.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TAx4 SD,TAx4_4617,39.102000,-112.590000,1403.200000,1.000000,27457.900000,-21698.100000,33.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TAx4 SD,TAx4_4618,39.102000,-112.566000,1418.100000,1.000000,29525.500000,-21698.100000,48.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TAx4 SD,TAx4_4710,39.118000,-112.758000,1376.570000,1.000000,12985.200000,-19917.000000,6.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.6m
Surface Detector,TAx4 SD,TAx4_4711,39.118000,-112.734000,1377.800000,1.000000,15052.700000,-19917.000000,7.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.8m
Surface Detector,TAx4 SD,TAx4_4712,39.119000,-112.710000,1377.610000,1.000000,17120.300000,-19805.700000,7.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.9m
Surface Detector,TAx4 SD,TAx4_4713,39.119000,-112.686000,1373.430000,1.000000,19187.800000,-19805.700000,3.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.0m
Surface Detector,TAx4 SD,TAx4_4714,39.120000,-112.662000,1376.970000,3.000000,21255.300000,-19694.400000,7.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,1,DEM interpolation outlier; iono_residual=2.7m
Surface Detector,TAx4 SD,TAx4_4716,39.120000,-112.614000,1378.790000,1.000000,25390.400000,-19694.400000,8.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.0m
Surface Detector,TAx4 SD,TAx4_4717,39.120000,-112.590000,1407.800000,1.000000,27457.900000,-19694.400000,37.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TAx4 SD,TAx4_4811,39.137000,-112.735000,1375.410000,1.000000,14966.600000,-17802.000000,5.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.2m
Surface Detector,TAx4 SD,TAx4_4812,39.137000,-112.711000,1376.200000,1.000000,17034.100000,-17802.000000,6.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.1m
Surface Detector,TAx4 SD,TAx4_4813,39.138000,-112.686000,1372.640000,1.000000,19187.800000,-17690.600000,2.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.8m
Surface Detector,TAx4 SD,TAx4_4814,39.138000,-112.662000,1374.770000,1.000000,21255.300000,-17690.600000,4.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.6m
Surface Detector,TAx4 SD,TAx4_4815,39.138000,-112.630000,1377.140000,1.000000,24012.000000,-17690.600000,7.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.9m
Surface Detector,TAx4 SD,TAx4_6407,39.473000,-112.840000,1382.230000,3.000000,5921.100000,19601.400000,12.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,1,DEM interpolation outlier; iono_residual=1.8m
Surface Detector,TAx4 SD,TAx4_6408,39.473000,-112.815000,1374.490000,1.000000,8074.800000,19601.400000,4.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.0m
Surface Detector,TAx4 SD,TAx4_6409,39.474000,-112.791000,1371.830000,1.000000,10142.300000,19712.700000,1.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.8m
Surface Detector,TAx4 SD,TAx4_6506,39.491000,-112.864000,1388.660000,1.000000,3853.600000,21605.100000,18.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.1m
Surface Detector,TAx4 SD,TAx4_6507,39.492000,-112.840000,1381.920000,3.000000,5921.100000,21716.500000,11.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,1,DEM interpolation outlier; iono_residual=2.1m
Surface Detector,TAx4 SD,TAx4_6508,39.492000,-112.816000,1376.220000,1.000000,7988.600000,21716.500000,6.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.5m
Surface Detector,TAx4 SD,TAx4_6509,39.492000,-112.792000,1371.840000,1.000000,10056.200000,21716.500000,1.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.1m
Surface Detector,TAx4 SD,TAx4_6510,39.493000,-112.768000,1371.630000,1.000000,12123.700000,21827.800000,1.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.2m
Surface Detector,TAx4 SD,TAx4_6511,39.493000,-112.744000,1373.160000,1.000000,14191.200000,21827.800000,3.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.8m
Surface Detector,TAx4 SD,TAx4_6605,39.510000,-112.889000,1402.560000,1.000000,1699.900000,23720.200000,32.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.5m
Surface Detector,TAx4 SD,TAx4_6606,39.510000,-112.865000,1381.870000,1.000000,3767.400000,23720.200000,11.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.4m
Surface Detector,TAx4 SD,TAx4_6607,39.510000,-112.841000,1379.560000,1.000000,5835.000000,23720.200000,9.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.1m
Surface Detector,TAx4 SD,TAx4_6608,39.511000,-112.816000,1377.660000,1.000000,7988.600000,23831.500000,7.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.9m
Surface Detector,TAx4 SD,TAx4_6609,39.511000,-112.792000,1373.990000,1.000000,10056.200000,23831.500000,4.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.3m
Surface Detector,TAx4 SD,TAx4_6610,39.512000,-112.768000,1371.490000,1.000000,12123.700000,23942.900000,1.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.8m
Surface Detector,TAx4 SD,TAx4_6611,39.512000,-112.743000,1371.680000,1.000000,14277.400000,23942.900000,1.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.4m
Surface Detector,TAx4 SD,TAx4_6612,39.514000,-112.720000,1373.200000,1.000000,16258.800000,24165.500000,3.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.3m
Surface Detector,TAx4 SD,TAx4_6704,39.527000,-112.913000,1413.450000,1.000000,-367.600000,25612.600000,43.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.7m
Surface Detector,TAx4 SD,TAx4_6705,39.528000,-112.889000,1393.190000,1.000000,1699.900000,25724.000000,23.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.6m
Surface Detector,TAx4 SD,TAx4_6706,39.529000,-112.865000,1382.880000,1.000000,3767.400000,25835.300000,12.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.6m
Surface Detector,TAx4 SD,TAx4_6707,39.529000,-112.841000,1382.400000,1.000000,5835.000000,25835.300000,12.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.5m
Surface Detector,TAx4 SD,TAx4_6708,39.529000,-112.817000,1379.590000,1.000000,7902.500000,25835.300000,9.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.5m
Surface Detector,TAx4 SD,TAx4_6709,39.530000,-112.793000,1376.830000,1.000000,9970.000000,25946.600000,6.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.3m
Surface Detector,TAx4 SD,TAx4_6710,39.530000,-112.768000,1372.990000,1.000000,12123.700000,25946.600000,3.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.5m
Surface Detector,TAx4 SD,TAx4_6711,39.531000,-112.744000,1371.720000,1.000000,14191.200000,26057.900000,1.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.0m
Surface Detector,TAx4 SD,TAx4_6712,39.531000,-112.720000,1371.750000,1.000000,16258.800000,26057.900000,1.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.8m
Surface Detector,TAx4 SD,TAx4_6713,39.531000,-112.698000,1374.760000,1.000000,18154.000000,26057.900000,4.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.7m
Surface Detector,TAx4 SD,TAx4_6803,39.546000,-112.938000,1457.200000,3.000000,-2521.300000,27727.700000,87.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,1,DEM interpolation outlier; iono_residual=2.9m
Surface Detector,TAx4 SD,TAx4_6804,39.547000,-112.914000,1408.480000,1.000000,-453.800000,27839.000000,38.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.8m
Surface Detector,TAx4 SD,TAx4_6805,39.547000,-112.890000,1389.810000,1.000000,1613.700000,27839.000000,19.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.0m
Surface Detector,TAx4 SD,TAx4_6806,39.547000,-112.866000,1388.160000,1.000000,3681.300000,27839.000000,18.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TAx4 SD,TAx4_6807,39.548000,-112.842000,1385.030000,1.000000,5748.800000,27950.400000,15.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.0m
Surface Detector,TAx4 SD,TAx4_6808,39.548000,-112.817000,1385.440000,1.000000,7902.500000,27950.400000,15.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.0m
Surface Detector,TAx4 SD,TAx4_6809,39.549000,-112.793000,1380.430000,1.000000,9970.000000,28061.700000,10.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.5m
Surface Detector,TAx4 SD,TAx4_6810,39.549000,-112.769000,1374.430000,1.000000,12037.600000,28061.700000,4.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.2m
Surface Detector,TAx4 SD,TAx4_6811,39.549000,-112.745000,1373.290000,1.000000,14105.100000,28061.700000,3.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.6m
Surface Detector,TAx4 SD,TAx4_6812,39.550000,-112.721000,1371.730000,1.000000,16172.600000,28173.000000,1.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.9m
Surface Detector,TAx4 SD,TAx4_6813,39.550000,-112.697000,1376.390000,1.000000,18240.200000,28173.000000,6.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.6m
Surface Detector,TAx4 SD,TAx4_6814,39.550000,-112.672000,1377.660000,1.000000,20393.900000,28173.000000,7.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.4m
Surface Detector,TAx4 SD,TAx4_6903,39.567000,-112.932000,1433.060000,3.000000,-2004.400000,30065.400000,63.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,1,DEM interpolation outlier; iono_residual=3.0m
Surface Detector,TAx4 SD,TAx4_6904,39.565000,-112.915000,1418.560000,1.000000,-539.900000,29842.800000,48.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.2m
Surface Detector,TAx4 SD,TAx4_6905,39.566000,-112.890000,1399.800000,1.000000,1613.700000,29954.100000,29.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.3m
Surface Detector,TAx4 SD,TAx4_6906,39.566000,-112.866000,1400.230000,1.000000,3681.300000,29954.100000,30.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.5m
Surface Detector,TAx4 SD,TAx4_6907,39.567000,-112.842000,1395.810000,1.000000,5748.800000,30065.400000,25.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.6m
Surface Detector,TAx4 SD,TAx4_6908,39.567000,-112.818000,1423.710000,1.000000,7816.300000,30065.400000,53.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.2m
Surface Detector,TAx4 SD,TAx4_6909,39.567000,-112.794000,1440.620000,1.000000,9883.900000,30065.400000,70.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.6m
Surface Detector,TAx4 SD,TAx4_6910,39.568000,-112.769000,1381.900000,1.000000,12037.600000,30176.700000,11.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.9m
Surface Detector,TAx4 SD,TAx4_6911,39.568000,-112.745000,1373.250000,1.000000,14105.100000,30176.700000,3.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.3m
Surface Detector,TAx4 SD,TAx4_6912,39.568000,-112.721000,1373.170000,1.000000,16172.600000,30176.700000,3.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.7m
Surface Detector,TAx4 SD,TAx4_6913,39.566000,-112.697000,1377.370000,1.000000,18240.200000,29954.100000,7.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.9m
Surface Detector,TAx4 SD,TAx4_6914,39.569000,-112.671000,1375.850000,1.000000,20480.000000,30288.100000,5.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.7m
Surface Detector,TAx4 SD,TAx4_7003,39.584000,-112.939000,1453.330000,1.000000,-2607.500000,31957.900000,83.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.0m
Surface Detector,TAx4 SD,TAx4_7004,39.584000,-112.915000,1430.750000,1.000000,-539.900000,31957.900000,60.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.7m
Surface Detector,TAx4 SD,TAx4_7005,39.584000,-112.891000,1420.220000,1.000000,1527.600000,31957.900000,50.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TAx4 SD,TAx4_7006,39.585000,-112.867000,1410.390000,1.000000,3595.100000,32069.200000,40.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.8m
